tipo,indicador,iso3,territorio,anio,valor
dss,uso-internet,CRI,Costa Rica,2014,53
dss,uso-internet,CUB,Cuba,2014,29.0701843656523
dss,uso-internet,DMA,Dominica,2014,57.5
dss,uso-internet,ECU,Ecuador,2014,45.5903906666095
dss,uso-internet,SLV,El Salvador,2014,24.7617121459061
dss,uso-internet,USA,Estados Unidos,2014,73
dss,uso-internet,GRD,Granada,2014,51.6
dss,uso-internet,GRL,Groenlandia,2014,66.7
dss,uso-internet,GTM,Guatemala,2014,23.39999962
dss,uso-internet,GUY,Guyana,2014,32
dss,uso-internet,HTI,Haití,2014,11.399999619999999
dss,uso-internet,HND,Honduras,2014,23
dss,uso-internet,CYM,Islas Caimán,2014,74.1
dss,uso-internet,VIR,Islas Vírgenes de los Estados Unidos,2014,50.07
dss,uso-internet,JAM,Jamaica,2014,40.4027351046672
dss,uso-internet,MEX,México,2014,44.3856962723411
dss,uso-internet,NIC,Nicaragua,2014,17.60000038
dss,uso-internet,PAN,Panamá,2014,44.9238152577893
dss,uso-internet,PRY,Paraguay,2014,43.0073750122614
dss,uso-internet,PER,Perú,2014,40.2446560091704
dss,uso-internet,PRI,Puerto Rico,2014,76.1338597201667
dss,uso-internet,DOM,República Dominicana,2014,49.58000183
dss,uso-internet,KNA,San Cristóbal y Nieves,2014,65.38179779
dss,uso-internet,VCT,San Vicente y las Granadinas,2014,47.4
dss,uso-internet,LCA,Santa Lucía,2014,53.17969894
dss,uso-internet,SUR,Surinam,2014,40.08000183
dss,uso-internet,TTO,Trinidad y Tobago,2014,62.40000153
dss,uso-internet,URY,Uruguay,2014,61.4624951684405
dss,uso-internet,VEN,Venezuela,2014,57
dss,uso-internet,ATG,Antigua y Barbuda,2015,70
dss,uso-internet,ARG,Argentina,2015,68.0430641088122
dss,uso-internet,ABW,Aruba,2015,88.661226932496
dss,uso-internet,BHS,Bahamas,2015,78
dss,uso-internet,BRB,Barbados,2015,72.04940033
dss,uso-internet,BLZ,Belice,2015,41.59000015
dss,uso-internet,BMU,Bermudas,2015,98.3236096537251
dss,uso-internet,BOL,Bolivia,2015,37.4868176324391
dss,uso-internet,BRA,Brasil,2015,58.3279517340924
dss,uso-internet,CAN,Canadá,2015,90
dss,uso-internet,CHL,Chile,2015,76.6295919508796
dss,uso-internet,COL,Colombia,2015,55.9049725142924
dss,uso-internet,CRI,Costa Rica,2015,59.7629501371681
dss,uso-internet,CUB,Cuba,2015,37.3050974155373
dss,uso-internet,DMA,Dominica,2015,65
dss,uso-internet,ECU,Ecuador,2015,48.9404337892669
dss,uso-internet,SLV,El Salvador,2015,26.8026049600572
dss,uso-internet,USA,Estados Unidos,2015,74.5542024462761
dss,uso-internet,GRD,Granada,2015,52.5
dss,uso-internet,GRL,Groenlandia,2015,67.600443481006
dss,uso-internet,GTM,Guatemala,2015,28.80590057
dss,uso-internet,GUY,Guyana,2015,34
dss,uso-internet,HTI,Haití,2015,14.19999981
dss,uso-internet,HND,Honduras,2015,27.1395454833776
dss,uso-internet,CYM,Islas Caimán,2015,77
dss,uso-internet,VIR,Islas Vírgenes de los Estados Unidos,2015,54.839137296
dss,uso-internet,JAM,Jamaica,2015,42.2212211907441
dss,uso-internet,MEX,México,2015,57.4310429923633
dss,uso-internet,NIC,Nicaragua,2015,19.70429993
dss,uso-internet,PAN,Panamá,2015,51.2054249948687
dss,uso-internet,PRY,Paraguay,2015,49.716304663966
dss,uso-internet,PER,Perú,2015,40.8526009090468
dss,uso-internet,PRI,Puerto Rico,2015,63.4663353848474
dss,uso-internet,DOM,República Dominicana,2015,54.2157663369785
dss,uso-internet,KNA,San Cristóbal y Nieves,2015,66.17310333
dss,uso-internet,VCT,San Vicente y las Granadinas,2015,49.40000153
dss,uso-internet,LCA,Santa Lucía,2015,57.26330185
dss,uso-internet,SUR,Surinam,2015,42.76380157
dss,uso-internet,TTO,Trinidad y Tobago,2015,65.09999847
dss,uso-internet,URY,Uruguay,2015,64.5707870971624
dss,uso-internet,VEN,Venezuela,2015,58
dss,uso-internet,ATG,Antigua y Barbuda,2016,70.27159882
dss,uso-internet,ARG,Argentina,2016,70.9689808206024
dss,uso-internet,ABW,Aruba,2016,93.542453865048
dss,uso-internet,BHS,Bahamas,2016,80
dss,uso-internet,BRB,Barbados,2016,71.57299805
dss,uso-internet,BLZ,Belice,2016,44.57569885
dss,uso-internet,BMU,Bermudas,2016,98
dss,uso-internet,BOL,Bolivia,2016,39.69749832
dss,uso-internet,BRA,Brasil,2016,60.8725400681261
dss,uso-internet,CAN,Canadá,2016,91.16000366
dss,uso-internet,CHL,Chile,2016,83.5585860244169
dss,uso-internet,COL,Colombia,2016,58.1364935728703
dss,uso-internet,CRI,Costa Rica,2016,65.8804491942718
dss,uso-internet,CUB,Cuba,2016,42.9786751910106
dss,uso-internet,CUW,Curazao,2016,61.855510740634
dss,uso-internet,DMA,Dominica,2016,67.02999878
dss,uso-internet,ECU,Ecuador,2016,54.0629247288864
dss,uso-internet,SLV,El Salvador,2016,28.99710083
dss,uso-internet,USA,Estados Unidos,2016,85.5444212887222
dss,uso-internet,GRD,Granada,2016,53.29999924
dss,uso-internet,GRL,Groenlandia,2016,68.500873675421
dss,uso-internet,GTM,Guatemala,2016,34.50930023
dss,uso-internet,GUY,Guyana,2016,35.65999985
dss,uso-internet,HTI,Haití,2016,22.799999239999998
dss,uso-internet,HND,Honduras,2016,29.5282180796457
dss,uso-internet,CYM,Islas Caimán,2016,79
dss,uso-internet,VGB,Islas Vírgenes Británicas,2016,77.7014296797074
dss,uso-internet,VIR,Islas Vírgenes de los Estados Unidos,2016,59.60831579895
dss,uso-internet,JAM,Jamaica,2016,44.3668563671334
dss,uso-internet,MEX,México,2016,59.5404459967255
dss,uso-internet,NIC,Nicaragua,2016,24.57180023
dss,uso-internet,PAN,Panamá,2016,54
dss,uso-internet,PRY,Paraguay,2016,53.4041274791009
dss,uso-internet,PER,Perú,2016,45.4617406869459
dss,uso-internet,PRI,Puerto Rico,2016,68.6438071976518
dss,uso-internet,DOM,República Dominicana,2016,63.8708647408206
dss,uso-internet,KNA,San Cristóbal y Nieves,2016,66.97389984
dss,uso-internet,VCT,San Vicente y las Granadinas,2016,51.5
dss,uso-internet,LCA,Santa Lucía,2016,58.22259903
dss,uso-internet,SUR,Surinam,2016,45.40000153
dss,uso-internet,TTO,Trinidad y Tobago,2016,67.80000305
dss,uso-internet,URY,Uruguay,2016,66.40000153
dss,uso-internet,VEN,Venezuela,2016,60
dss,uso-internet,ATG,Antigua y Barbuda,2017,70.54419708
dss,uso-internet,ARG,Argentina,2017,74.2949068657957
dss,uso-internet,ABW,Aruba,2017,97.17
dss,uso-internet,BHS,Bahamas,2017,80.59999847
dss,uso-internet,BRB,Barbados,2017,71.14849854
dss,uso-internet,BLZ,Belice,2017,48.8771019
dss,uso-internet,BMU,Bermudas,2017,98.37
dss,uso-internet,BOL,Bolivia,2017,43.83229828
dss,uso-internet,BRA,Brasil,2017,67.4712845236305
dss,uso-internet,CAN,Canadá,2017,92.70140076
dss,uso-internet,CHL,Chile,2017,82.3274869338464
dss,uso-internet,COL,Colombia,2017,62.2598803162841
dss,uso-internet,CRI,Costa Rica,2017,71.5816646195022
dss,uso-internet,CUB,Cuba,2017,57.1484043170788
dss,uso-internet,CUW,Curazao,2017,68.1272162511339
dss,uso-internet,DMA,Dominica,2017,69.61969757
dss,uso-internet,ECU,Ecuador,2017,55.79999924
dss,uso-internet,SLV,El Salvador,2017,33.8207289048526
dss,uso-internet,USA,Estados Unidos,2017,87.2748891687657
dss,uso-internet,GRD,Granada,2017,54.20000076
dss,uso-internet,GRL,Groenlandia,2017,69.4824617821988
dss,uso-internet,GTM,Guatemala,2017,37.90000153
dss,uso-internet,GUY,Guyana,2017,42.6753006
dss,uso-internet,HTI,Haití,2017,27.200000760000002
dss,uso-internet,HND,Honduras,2017,31.7357924661485
dss,uso-internet,CYM,Islas Caimán,2017,81.0676932508161
dss,uso-internet,VGB,Islas Vírgenes Británicas,2017,77.7042682926829
dss,uso-internet,VIR,Islas Vírgenes de los Estados Unidos,2017,64.3774942980087
dss,uso-internet,JAM,Jamaica,2017,55.0720670507751
dss,uso-internet,MEX,México,2017,53.0317886110982
dss,uso-internet,NIC,Nicaragua,2017,30.39999962
dss,uso-internet,PAN,Panamá,2017,59.9506309038683
dss,uso-internet,PRY,Paraguay,2017,61.0757562215797
dss,uso-internet,PER,Perú,2017,50.4504121848143
dss,uso-internet,PRI,Puerto Rico,2017,68.7407731407209
dss,uso-internet,DOM,República Dominicana,2017,67.5712453277737
dss,uso-internet,KNA,San Cristóbal y Nieves,2017,67.78440094
dss,uso-internet,VCT,San Vicente y las Granadinas,2017,53.70000076
dss,uso-internet,LCA,Santa Lucía,2017,59.16009903
dss,uso-internet,SUR,Surinam,2017,48.94520187
dss,uso-internet,TTO,Trinidad y Tobago,2017,70.59999847
dss,uso-internet,URY,Uruguay,2017,70.3223543994698
dss,uso-internet,ATG,Antigua y Barbuda,2018,70.81790161
dss,uso-internet,ARG,Argentina,2018,77.7
dss,uso-internet,BHS,Bahamas,2018,83
dss,uso-internet,BRB,Barbados,2018,70.72650146
dss,uso-internet,BLZ,Belice,2018,53.59360123
dss,uso-internet,BOL,Bolivia,2018,44.2861422024283
dss,uso-internet,BRA,Brasil,2018,70.4342825404361
dss,uso-internet,CAN,Canadá,2018,94.64
dss,uso-internet,CHL,Chile,2018,84.90000153
dss,uso-internet,COL,Colombia,2018,64.1263768204459
dss,uso-internet,CRI,Costa Rica,2018,73.4797284369906
dss,uso-internet,CUB,Cuba,2018,62.6789236230601
dss,uso-internet,ECU,Ecuador,2018,57.5
dss,uso-internet,SLV,El Salvador,2018,43.79999924
dss,uso-internet,USA,Estados Unidos,2018,88.498903165152
dss,uso-internet,GRD,Granada,2018,61.42459869
dss,uso-internet,GTM,Guatemala,2018,41.5
dss,uso-internet,GUY,Guyana,2018,48.59889984
dss,uso-internet,HTI,Haití,2018,32.4736271300557
dss,uso-internet,HND,Honduras,2018,36.0400608231468
dss,uso-internet,JAM,Jamaica,2018,68.2145170876072
dss,uso-internet,MEX,México,2018,56.6595667981289
dss,uso-internet,NIC,Nicaragua,2018,33.9129982
dss,uso-internet,PAN,Panamá,2018,61.8055313202468
dss,uso-internet,PRY,Paraguay,2018,64.9935430235756
dss,uso-internet,PER,Perú,2018,55.0543342443197
dss,uso-internet,PRI,Puerto Rico,2018,70.8563997424362
dss,uso-internet,DOM,República Dominicana,2018,74.8220483597284
dss,uso-internet,KNA,San Cristóbal y Nieves,2018,68.60479736
dss,uso-internet,VCT,San Vicente y las Granadinas,2018,56
dss,uso-internet,LCA,Santa Lucía,2018,60.11259842
dss,uso-internet,SUR,Surinam,2018,55.10210037
dss,uso-internet,TTO,Trinidad y Tobago,2018,72.76029968
dss,uso-internet,URY,Uruguay,2018,80.7268428795854
dss,uso-internet,ATG,Antigua y Barbuda,2019,71.09259796
dss,uso-internet,ARG,Argentina,2019,79.9469520347551
dss,uso-internet,BHS,Bahamas,2019,90.69329834
dss,uso-internet,BRB,Barbados,2019,70.30709839
dss,uso-internet,BLZ,Belice,2019,58.76520157
dss,uso-internet,BOL,Bolivia,2019,47.4748191121692
dss,uso-internet,BRA,Brasil,2019,73.9124399133589
dss,uso-internet,CAN,Canadá,2019,91.91290283
dss,uso-internet,CHL,Chile,2019,85.01760101
dss,uso-internet,COL,Colombia,2019,65.0069007159493
dss,uso-internet,CRI,Costa Rica,2019,81.2025964435269
dss,uso-internet,CUB,Cuba,2019,67.9708086565152
dss,uso-internet,DMA,Dominica,2019,73.38200378
dss,uso-internet,ECU,Ecuador,2019,59.2
dss,uso-internet,SLV,El Salvador,2019,50.4911940673888
dss,uso-internet,USA,Estados Unidos,2019,89.4302848575712
dss,uso-internet,GRD,Granada,2019,64.31279755
dss,uso-internet,GTM,Guatemala,2019,44.401049838502
dss,uso-internet,GUY,Guyana,2019,55.31269836
dss,uso-internet,HTI,Haití,2019,35.76409912
dss,uso-internet,HND,Honduras,2019,39.3883521850111
dss,uso-internet,JAM,Jamaica,2019,70.8410169743356
dss,uso-internet,MEX,México,2019,69.6321092705209
dss,uso-internet,NIC,Nicaragua,2019,39.01079941
dss,uso-internet,PAN,Panamá,2019,63.6284147731451
dss,uso-internet,PRY,Paraguay,2019,68.5176284222264
dss,uso-internet,PER,Perú,2019,59.9505036049006
dss,uso-internet,PRI,Puerto Rico,2019,77.7364393708352
dss,uso-internet,DOM,República Dominicana,2019,79.71549988
dss,uso-internet,KNA,San Cristóbal y Nieves,2019,69.43499756
dss,uso-internet,VCT,San Vicente y las Granadinas,2019,59.57630157
dss,uso-internet,LCA,Santa Lucía,2019,61.08050156
dss,uso-internet,SUR,Surinam,2019,62.03350067
dss,uso-internet,TTO,Trinidad y Tobago,2019,74.98670197
dss,uso-internet,URY,Uruguay,2019,83.3515337667548
dss,uso-internet,VEN,Venezuela,2019,49.05009842
dss,uso-internet,ATG,Antigua y Barbuda,2020,71.36840057
dss,uso-internet,ARG,Argentina,2020,85.51438646
dss,uso-internet,BHS,Bahamas,2020,92.4437027
dss,uso-internet,BRB,Barbados,2020,69.89009857
dss,uso-internet,BLZ,Belice,2020,64.43589783
dss,uso-internet,BOL,Bolivia,2020,59.94010155
dss,uso-internet,BRA,Brasil,2020,81.34269353
dss,uso-internet,CAN,Canadá,2020,92.3
dss,uso-internet,CHL,Chile,2020,87.45929718
dss,uso-internet,COL,Colombia,2020,69.79533474
dss,uso-internet,CRI,Costa Rica,2020,80.530186079999993
dss,uso-internet,CUB,Cuba,2020,71.11907507
dss,uso-internet,DMA,Dominica,2020,75.65670013
dss,uso-internet,ECU,Ecuador,2020,70.7
dss,uso-internet,SLV,El Salvador,2020,54.60136976
dss,uso-internet,USA,Estados Unidos,2020,90.34470367
dss,uso-internet,GRD,Granada,2020,65.65380096
dss,uso-internet,GTM,Guatemala,2020,47.51229858
dss,uso-internet,GUY,Guyana,2020,62.95399857
dss,uso-internet,HTI,Haití,2020,39.38809967
dss,uso-internet,HND,Honduras,2020,45.24829865
dss,uso-internet,JAM,Jamaica,2020,76.38400269
dss,uso-internet,MEX,México,2020,71.49017499
dss,uso-internet,NIC,Nicaragua,2020,44.87490082
dss,uso-internet,PAN,Panamá,2020,64.82430267
dss,uso-internet,PRY,Paraguay,2020,73.95751114
dss,uso-internet,PER,Perú,2020,65.25179796
dss,uso-internet,DOM,República Dominicana,2020,81.61730194
dss,uso-internet,KNA,San Cristóbal y Nieves,2020,70.27529907
dss,uso-internet,VCT,San Vicente y las Granadinas,2020,63.38100052
dss,uso-internet,LCA,Santa Lucía,2020,62.06399918
dss,uso-internet,TTO,Trinidad y Tobago,2020,77.28130341
dss,uso-internet,URY,Uruguay,2020,85.47100067
dss,uso-internet,VEN,Venezuela,2020,72.44110107
dss,uso-internet,ATG,Antigua y Barbuda,2021,71.64530182
dss,uso-internet,ARG,Argentina,2021,87.15070683
dss,uso-internet,BHS,Bahamas,2021,92.34980011
dss,uso-internet,BRB,Barbados,2021,69.4756012
dss,uso-internet,BLZ,Belice,2021,70.65370178
dss,uso-internet,BOL,Bolivia,2021,65.9773785
dss,uso-internet,BRA,Brasil,2021,80.68989314
dss,uso-internet,CAN,Canadá,2021,93.93710327
dss,uso-internet,CHL,Chile,2021,90.23280334
dss,uso-internet,COL,Colombia,2021,73.02837449
dss,uso-internet,CRI,Costa Rica,2021,82.74901607
dss,uso-internet,CUB,Cuba,2021,67.64354869
dss,uso-internet,DMA,Dominica,2021,78.07949829
dss,uso-internet,ECU,Ecuador,2021,69.1147995
dss,uso-internet,SLV,El Salvador,2021,57.26380157
dss,uso-internet,USA,Estados Unidos,2021,91.2684021
dss,uso-internet,GRD,Granada,2021,67.02279663
dss,uso-internet,GTM,Guatemala,2021,50.84164945
dss,uso-internet,GUY,Guyana,2021,71.65090179
dss,uso-internet,HTI,Haití,2021,43.37919998
dss,uso-internet,HND,Honduras,2021,51.95159912
dss,uso-internet,JAM,Jamaica,2021,82.36071561
dss,uso-internet,MEX,México,2021,75.62650476
dss,uso-internet,NIC,Nicaragua,2021,51.62039948
dss,uso-internet,PAN,Panamá,2021,66.04270172
dss,uso-internet,PRY,Paraguay,2021,77.01838621
dss,uso-internet,PER,Perú,2021,71.10782643
dss,uso-internet,PRI,Puerto Rico,2021,84.78666399
dss,uso-internet,DOM,República Dominicana,2021,85.24298638
dss,uso-internet,KNA,San Cristóbal y Nieves,2021,74.37159729
dss,uso-internet,VCT,San Vicente y las Granadinas,2021,68.83339691
dss,uso-internet,LCA,Santa Lucía,2021,63.06330109
dss,uso-internet,TTO,Trinidad y Tobago,2021,84.36576986
dss,uso-internet,URY,Uruguay,2021,87.64440155
dss,uso-internet,VEN,Venezuela,2021,74.11219788
dss,uso-internet,ATG,Antigua y Barbuda,2022,71.9233017
dss,uso-internet,ARG,Argentina,2022,88.37535691
dss,uso-internet,BHS,Bahamas,2022,92.2559967
dss,uso-internet,BRB,Barbados,2022,69.06359863
dss,uso-internet,BLZ,Belice,2022,69.98329926
dss,uso-internet,BOL,Bolivia,2022,72.62270355
dss,uso-internet,BRA,Brasil,2022,80.52775094
dss,uso-internet,CAN,Canadá,2022,94
dss,uso-internet,CHL,Chile,2022,92.31819916
dss,uso-internet,COL,Colombia,2022,72.79637855
dss,uso-internet,CRI,Costa Rica,2022,82.59801121
dss,uso-internet,CUB,Cuba,2022,67.88410187
dss,uso-internet,DMA,Dominica,2022,80.57980347
dss,uso-internet,ECU,Ecuador,2022,69.71811356
dss,uso-internet,SLV,El Salvador,2022,60.05609894
dss,uso-internet,USA,Estados Unidos,2022,92.72850037
dss,uso-internet,GRD,Granada,2022,68.42030334
dss,uso-internet,GTM,Guatemala,2022,54.40430069
dss,uso-internet,GUY,Guyana,2022,76.56240082
dss,uso-internet,HTI,Haití,2022,47.77470016
dss,uso-internet,HND,Honduras,2022,56.88069916
dss,uso-internet,JAM,Jamaica,2022,85.84329987
dss,uso-internet,MEX,México,2022,78.63217894
dss,uso-internet,NIC,Nicaragua,2022,59.38000107
dss,uso-internet,PAN,Panamá,2022,67.2838974
dss,uso-internet,PRY,Paraguay,2022,76.25916611
dss,uso-internet,PER,Perú,2022,74.67495213
dss,uso-internet,PRI,Puerto Rico,2022,87.29178106
dss,uso-internet,DOM,República Dominicana,2022,81.51269675
dss,uso-internet,KNA,San Cristóbal y Nieves,2022,75.76229858
dss,uso-internet,VCT,San Vicente y las Granadinas,2022,74.75479889
dss,uso-internet,LCA,Santa Lucía,2022,66.95159912
dss,uso-internet,TTO,Trinidad y Tobago,2022,81.69760132
dss,uso-internet,URY,Uruguay,2022,89.87304314
dss,uso-internet,VEN,Venezuela,2022,75.82180023
dss,uso-internet,ATG,Antigua y Barbuda,2023,72.12409973
dss,uso-internet,ARG,Argentina,2023,89.22897166
dss,uso-internet,BHS,Bahamas,2023,92.38729858
dss,uso-internet,BRB,Barbados,2023,69.67510223
dss,uso-internet,BLZ,Belice,2023,70.18720245
dss,uso-internet,BOL,Bolivia,2023,77.30039978
dss,uso-internet,BRA,Brasil,2023,84.15060238
dss,uso-internet,CAN,Canadá,2023,94.14530182
dss,uso-internet,CHL,Chile,2023,94.45742345
dss,uso-internet,COL,Colombia,2023,77.33686322
dss,uso-internet,CRI,Costa Rica,2023,85.39514799
dss,uso-internet,CUB,Cuba,2023,69.55580139
dss,uso-internet,DMA,Dominica,2023,81.33650208
dss,uso-internet,ECU,Ecuador,2023,72.6943146
dss,uso-internet,SLV,El Salvador,2023,62.61989975
dss,uso-internet,USA,Estados Unidos,2023,93.52559662
dss,uso-internet,GRD,Granada,2023,69.4131012
dss,uso-internet,GTM,Guatemala,2023,56.72669983
dss,uso-internet,GUY,Guyana,2023,79.3553009
dss,uso-internet,HTI,Haití,2023,47.99269867
dss,uso-internet,HND,Honduras,2023,58.0685997
dss,uso-internet,JAM,Jamaica,2023,89.47304282
dss,uso-internet,MEX,México,2023,81.18318755
dss,uso-internet,NIC,Nicaragua,2023,60.30120087
dss,uso-internet,PAN,Panamá,2023,68.54851592
dss,uso-internet,PRY,Paraguay,2023,78.09481878
dss,uso-internet,PER,Perú,2023,79.48484477
dss,uso-internet,DOM,República Dominicana,2023,86.12689972
dss,uso-internet,KNA,San Cristóbal y Nieves,2023,76.58950043
dss,uso-internet,VCT,San Vicente y las Granadinas,2023,75.53679657
dss,uso-internet,LCA,Santa Lucía,2023,67.44390106
dss,uso-internet,SUR,Surinam,2023,87.4
dss,uso-internet,TTO,Trinidad y Tobago,2023,81.9681015
dss,uso-internet,URY,Uruguay,2023,90.92590332
dss,uso-internet,VEN,Venezuela,2023,76.33190155
dss,uso-internet,ATG,Antigua y Barbuda,2024,72.73040009
dss,uso-internet,ARG,Argentina,2024,89.66715228
dss,uso-internet,BHS,Bahamas,2024,92.47270203
dss,uso-internet,BRB,Barbados,2024,70.36470032
dss,uso-internet,BLZ,Belice,2024,80.00582262
dss,uso-internet,BOL,Bolivia,2024,79.70469666
dss,uso-internet,BRA,Brasil,2024,84.46347227
dss,uso-internet,CAN,Canadá,2024,94.353302
dss,uso-internet,CHL,Chile,2024,95.590243
dss,uso-internet,COL,Colombia,2024,79.34543299
dss,uso-internet,CRI,Costa Rica,2024,87.17019653
dss,uso-internet,CUB,Cuba,2024,70.47699738
dss,uso-internet,DMA,Dominica,2024,82.04689789
dss,uso-internet,ECU,Ecuador,2024,77.17273115
dss,uso-internet,SLV,El Salvador,2024,66.47769928
dss,uso-internet,USA,Estados Unidos,2024,94.69380188
dss,uso-internet,GRD,Granada,2024,70.16159821
dss,uso-internet,GTM,Guatemala,2024,60.22140121
dss,uso-internet,GUY,Guyana,2024,83.00080109
dss,uso-internet,HTI,Haití,2024,47.8614006
dss,uso-internet,HND,Honduras,2024,58.62269974
dss,uso-internet,JAM,Jamaica,2024,90.10870361
dss,uso-internet,MEX,México,2024,83.12233799
dss,uso-internet,NIC,Nicaragua,2024,61.39550018
dss,uso-internet,PAN,Panamá,2024,72.77149963
dss,uso-internet,PRY,Paraguay,2024,81.57806793
dss,uso-internet,PER,Perú,2024,81.95705992
dss,uso-internet,DOM,República Dominicana,2024,91.0022446
dss,uso-internet,KNA,San Cristóbal y Nieves,2024,76.88400269
dss,uso-internet,VCT,San Vicente y las Granadinas,2024,76.19010162
dss,uso-internet,LCA,Santa Lucía,2024,68.20500183
dss,uso-internet,TTO,Trinidad y Tobago,2024,82.15989685
dss,uso-internet,URY,Uruguay,2024,91.99109007
dss,uso-internet,VEN,Venezuela,2024,76.67890167
priorizado,razon-mortalidad-materna,AIA,Anguila,2000,0.19
priorizado,razon-mortalidad-materna,ARG,Argentina,2000,49
priorizado,razon-mortalidad-materna,ABW,Aruba,2000,6.2
priorizado,razon-mortalidad-materna,BHS,Bahamas,2000,57
priorizado,razon-mortalidad-materna,BRB,Barbados,2000,1.1
priorizado,razon-mortalidad-materna,BLZ,Belice,2000,113
priorizado,razon-mortalidad-materna,BMU,Bermudas,2000,0
priorizado,razon-mortalidad-materna,BRA,Brasil,2000,49
priorizado,razon-mortalidad-materna,CAN,Canadá,2000,8
priorizado,razon-mortalidad-materna,CHL,Chile,2000,33
priorizado,razon-mortalidad-materna,COL,Colombia,2000,70
priorizado,razon-mortalidad-materna,CRI,Costa Rica,2000,25
priorizado,razon-mortalidad-materna,CUB,Cuba,2000,23
priorizado,razon-mortalidad-materna,DMA,Dominica,2000,4.4
priorizado,razon-mortalidad-materna,ECU,Ecuador,2000,124
priorizado,razon-mortalidad-materna,SLV,El Salvador,2000,58
priorizado,razon-mortalidad-materna,GRD,Granada,2000,0
priorizado,razon-mortalidad-materna,GRL,Groenlandia,2000,192
priorizado,razon-mortalidad-materna,GTM,Guatemala,2000,28
priorizado,razon-mortalidad-materna,GUY,Guyana,2000,148
priorizado,razon-mortalidad-materna,HTI,Haití,2000,576
priorizado,razon-mortalidad-materna,HND,Honduras,2000,280
priorizado,razon-mortalidad-materna,CYM,Islas Caimán,2000,13
priorizado,razon-mortalidad-materna,VGB,Islas Vírgenes Británicas,2000,4.9
priorizado,razon-mortalidad-materna,JAM,Jamaica,2000,12
priorizado,razon-mortalidad-materna,MSR,Montserrat,2000,0
priorizado,razon-mortalidad-materna,MEX,México,2000,37
priorizado,razon-mortalidad-materna,NIC,Nicaragua,2000,125
priorizado,razon-mortalidad-materna,PAN,Panamá,2000,71
priorizado,razon-mortalidad-materna,PRY,Paraguay,2000,98
priorizado,razon-mortalidad-materna,PER,Perú,2000,367
priorizado,razon-mortalidad-materna,PRI,Puerto Rico,2000,9.8
priorizado,razon-mortalidad-materna,DOM,República Dominicana,2000,145
priorizado,razon-mortalidad-materna,SUR,Surinam,2000,50
priorizado,razon-mortalidad-materna,URY,Uruguay,2000,33
priorizado,razon-mortalidad-materna,AIA,Anguila,2001,0
priorizado,razon-mortalidad-materna,ARG,Argentina,2001,46
priorizado,razon-mortalidad-materna,ABW,Aruba,2001,6.5
priorizado,razon-mortalidad-materna,BHS,Bahamas,2001,39
priorizado,razon-mortalidad-materna,BRB,Barbados,2001,2.3
priorizado,razon-mortalidad-materna,BLZ,Belice,2001,131
priorizado,razon-mortalidad-materna,BMU,Bermudas,2001,0
priorizado,razon-mortalidad-materna,BRA,Brasil,2001,46
priorizado,razon-mortalidad-materna,CAN,Canadá,2001,8
priorizado,razon-mortalidad-materna,CHL,Chile,2001,31
priorizado,razon-mortalidad-materna,COL,Colombia,2001,64
priorizado,razon-mortalidad-materna,CRI,Costa Rica,2001,26
priorizado,razon-mortalidad-materna,CUB,Cuba,2001,16
priorizado,razon-mortalidad-materna,DMA,Dominica,2001,5.4
priorizado,razon-mortalidad-materna,ECU,Ecuador,2001,103
priorizado,razon-mortalidad-materna,SLV,El Salvador,2001,53
priorizado,razon-mortalidad-materna,GRD,Granada,2001,0.69
priorizado,razon-mortalidad-materna,GRL,Groenlandia,2001,194
priorizado,razon-mortalidad-materna,GTM,Guatemala,2001,23
priorizado,razon-mortalidad-materna,GUY,Guyana,2001,134
priorizado,razon-mortalidad-materna,HTI,Haití,2001,576
priorizado,razon-mortalidad-materna,HND,Honduras,2001,200
priorizado,razon-mortalidad-materna,CYM,Islas Caimán,2001,2.4
priorizado,razon-mortalidad-materna,VGB,Islas Vírgenes Británicas,2001,4.8
priorizado,razon-mortalidad-materna,JAM,Jamaica,2001,11
priorizado,razon-mortalidad-materna,MSR,Montserrat,2001,0
priorizado,razon-mortalidad-materna,MEX,México,2001,36
priorizado,razon-mortalidad-materna,NIC,Nicaragua,2001,120
priorizado,razon-mortalidad-materna,PAN,Panamá,2001,99
priorizado,razon-mortalidad-materna,PRY,Paraguay,2001,96
priorizado,razon-mortalidad-materna,PER,Perú,2001,327
priorizado,razon-mortalidad-materna,PRI,Puerto Rico,2001,6.4
priorizado,razon-mortalidad-materna,DOM,República Dominicana,2001,124
priorizado,razon-mortalidad-materna,SUR,Surinam,2001,38
priorizado,razon-mortalidad-materna,URY,Uruguay,2001,34
priorizado,razon-mortalidad-materna,AIA,Anguila,2002,0
priorizado,razon-mortalidad-materna,ARG,Argentina,2002,45
priorizado,razon-mortalidad-materna,ABW,Aruba,2002,6.8
priorizado,razon-mortalidad-materna,BHS,Bahamas,2002,25
priorizado,razon-mortalidad-materna,BRB,Barbados,2002,1.9
priorizado,razon-mortalidad-materna,BLZ,Belice,2002,119
priorizado,razon-mortalidad-materna,BMU,Bermudas,2002,0
priorizado,razon-mortalidad-materna,BRA,Brasil,2002,50
priorizado,razon-mortalidad-materna,CAN,Canadá,2002,7.3
priorizado,razon-mortalidad-materna,CHL,Chile,2002,24
priorizado,razon-mortalidad-materna,COL,Colombia,2002,59
